cardname,cardq,cardid,cardrarity,cardcondition,card_edition,cardset,cardcode
Amazoness Chain Master,3,29654737,Common,M,Unlimited,Duel Terminal 7,DT07-EN004
Amazoness Empress,3,4591250,Common,M,Unlimited,Circuit Break,CIBR-EN095
Amazoness Empress,3,4591250,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN167
Amazoness Fighter,3,55821894,Common,M,Unlimited,Gold Series 3,GLD3-EN005
Amazoness Fighter,3,55821894,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN115
Amazoness Fighter,3,55821894,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN088
Amazoness Fighter,3,55821894,Common,M,Unlimited,Magician's Force,MFC-060
Amazoness Fighting Spirit,3,36100154,Common,M,Unlimited,Duelist Revolution,DREV-EN054
Amazoness Heirloom,3,79965360,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENC14
Amazoness Onslaught,3,83407038,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN025
Amazoness Paladin,3,47480070,Common,M,Unlimited,Gold Series 3,GLD3-EN004
Amazoness Paladin,3,47480070,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN114
Amazoness Paladin,3,47480070,Common,M,Unlimited,Magician's Force,MFC-059
Amazoness Pet Liger,3,68507541,Common,M,Unlimited,Circuit Break,CIBR-EN094
Amazoness Pet Liger,3,68507541,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN166
Amazoness Princess,3,84539520,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN022
Amazoness Queen,3,15951532,Common,M,Unlimited,OTS Tournament Pack 6,OP06-EN025
Amazoness Sage,3,53162898,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENC07
Amazoness Sage,3,53162898,Common,M,Unlimited,Duelist Revolution,DREV-EN030
Amazoness Sage,3,53162898,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN212
Amazoness Scouts,3,71209500,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN095
Amazoness Spellcaster,3,81325903,Common,M,Unlimited,Magician's Force,MFC-084
Amazoness Spellcaster,3,81325903,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN139
Amazoness Spellcaster,3,81325903,Common,M,Unlimited,Turbo Pack: Booster Four,TU04-EN018
Amazoness Spellcaster,3,81325903,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN100
Amazoness Spy,3,31102447,Common,M,Unlimited,Circuit Break,CIBR-EN093
Amazoness Spy,3,31102447,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN165
Amazoness Spy,3,31102447,Common,M,Unlimited,Speed Duel: Arena of Lost Souls,SBLS-EN021
Amazoness Swords Woman,3,94004268,Common,M,Unlimited,Gold Series 3,GLD3-EN006
Amazoness Swords Woman,3,94004268,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENC06
Amazoness Swords Woman,3,94004268,Common,M,Unlimited,Legendary Duelists,LEDU-EN013
Amazoness Tiger,3,10979723,Common,M,Unlimited,Gold Series 3,GLD3-EN008
Amazoness Tiger,3,10979723,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN118
Amazoness Trainee,3,89567993,Common,M,Unlimited,Speed Duel: Attack from the Deep,SBAD-EN015
Amazoness Trainee,3,89567993,Common,M,Unlimited,Duelist Revolution,DREV-EN031
Amazoness Trainee,3,89567993,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN213
Amazoness Village,3,712559,Common,M,Unlimited,Legendary Duelists,LEDU-EN014
Amazoness Village,3,712559,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN104
Ambitious Gofer,3,41224658,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN160
Ambulance Rescueroid,3,98927491,Common,M,Unlimited,Power of the Duelist,POTD-EN035
Ambulanceroid,3,36378213,Common,M,Unlimited,Power of the Duelist,POTD-EN009
Ambulanceroid,3,36378213,Common,M,Unlimited,Starter Deck: Syrus Truesdale,YSDS-EN018
Ambush Fangs,3,77972406,Common,M,Unlimited,Tactical Evolution,TAEV-EN070
Ameba,3,95174353,Common,M,Unlimited,Dark Beginning 1,DB1-EN008
Amores of Prophecy,3,40213117,Common,M,Unlimited,Return of the Duelist,REDU-EN016
"Amorphactor Pain, the Imagination Dracoverlord",3,98287529,Common,M,Unlimited,OTS Tournament Pack 15,OP15-EN021
Amorphage Pride,3,6283472,Common,M,Unlimited,Shining Victories,SHVI-EN029
Amorphage Wrath,3,79794767,Common,M,Unlimited,Shining Victories,SHVI-EN028
Amorphous Persona,3,23160024,Common,M,Unlimited,OTS Tournament Pack 15,OP15-EN022
Amphibian Beast,3,67371383,Common,M,Unlimited,Dark Beginning 1,DB1-EN211
Amphibious Bugroth,3,40173854,Common,M,Unlimited,McDonald's Promo Series 2,MDP2-EN012
Amphibious Bugroth MK-3,3,64342551,Common,M,Unlimited,Structure Deck: Fury from the Deep,SD4-EN009
Amplifier,3,303660,Common,M,Unlimited,Legendary Duelists: Rage of Ra,LED7-EN043
Amplifier,3,303660,Common,M,Unlimited,Champion Pack 6,CP06-EN017
Amplifier,3,303660,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN157
Amulet Dragon,3,75380687,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA35
Amulet of Ambition,3,5183693,Common,M,Unlimited,Tactical Evolution,TAEV-EN061
Amulet of Ambition,3,5183693,Common,M,Unlimited,Speed Duel Decks: Ultimate Predators,SS03-ENB23
An Owl of Luck,3,23927567,Common,M,Unlimited,Pharaonic Guardian,PGD-073
An Owl of Luck,3,23927567,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN021
An Unfortunate Report,3,19763315,Common,M,Unlimited,Gladiator's Assault,GLAS-EN080
Anarchist Monk Ranshin,3,58324930,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN092
Anchamoufrite,3,52296675,Common,M,Unlimited,Lightning Overdrive,LIOV-EN026
Ancient Brain,3,42431843,Common,M,Unlimited,Speed Duel: Trials of the Kingdom,SBTK-EN004
Ancient City - Rainbow Ruins,3,34487429,Common,M,Unlimited,Ra Yellow Mega Pack,RYMP-EN053
Ancient City - Rainbow Ruins,3,34487429,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN103
Ancient City - Rainbow Ruins,3,34487429,Common,M,Unlimited,Legendary Collection 2,LCGX-EN168
Ancient Crimson Ape,3,50781944,Common,M,Unlimited,Ancient Prophecy,ANPR-EN038
Ancient Elf,3,93221206,Common,M,Unlimited,Starter Deck: Yugi,SDY-024
Ancient Fairy Dragon,0,25862681,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN238
Ancient Gear,3,31557782,Common,M,Unlimited,Shadow of Infinity,SOI-EN008
Ancient Gear,3,31557782,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN015
Ancient Gear,3,31557782,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN128
Ancient Gear Beast,3,10509340,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN007
Ancient Gear Beast,3,10509340,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN013
Ancient Gear Box,3,60953949,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN011
Ancient Gear Box,3,60953949,Common,M,Unlimited,Primal Origin,PRIO-EN032
Ancient Gear Cannon,3,80045583,Common,M,Unlimited,Shadow of Infinity,SOI-EN009
Ancient Gear Cannon,3,80045583,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN016
Ancient Gear Cannon,3,80045583,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN129
Ancient Gear Castle,3,92001300,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN023
Ancient Gear Castle,3,92001300,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN023
Ancient Gear Catapult,3,44052074,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN089
Ancient Gear Drill,3,67829249,Common,M,Unlimited,Shadow of Infinity,SOI-EN040
Ancient Gear Drill,3,67829249,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN022
Ancient Gear Engineer,3,1953925,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN008
Ancient Gear Engineer,3,1953925,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN003
Ancient Gear Explosive,3,4446672,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN019
Ancient Gear Factory,3,30435145,Common,M,Unlimited,Shadow of Infinity,SOI-EN039
Ancient Gear Factory,3,30435145,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN021
Ancient Gear Factory,3,30435145,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN159
Ancient Gear Fist,3,40830387,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN020
Ancient Gear Fortress,3,70147689,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN022
Ancient Gear Frame,3,1278431,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN086
Ancient Gear Gadget,3,18486927,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN081
Ancient Gear Gadjiltron Chimera,3,86321248,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN006
Ancient Gear Gadjiltron Chimera,3,86321248,Common,M,Unlimited,Structure Deck: Geargia Rampage,SDGR-EN012
Ancient Gear Gadjiltron Chimera,3,86321248,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN002
Ancient Gear Gadjiltron Dragon,3,50933533,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN004
Ancient Gear Gadjiltron Dragon,3,50933533,Common,M,Unlimited,Structure Deck: Geargia Rampage,SDGR-EN013
Ancient Gear Golem,3,83104731,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN005
Ancient Gear Golem,3,83104731,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN012
Ancient Gear Golem,3,83104731,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN080
Ancient Gear Golem,3,83104731,Common,M,Unlimited,Legendary Duelists: Ancient Millennium,LED2-EN034
Ancient Gear Golem - Ultimate Pound,3,95735217,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN103
Ancient Gear Golem - Ultimate Pound,3,95735217,Common,M,Unlimited,Code of the Duelist,COTD-EN099
Ancient Gear Golem - Ultimate Pound,3,95735217,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN085
Ancient Gear Golem - Ultimate Pound,3,95735217,Common,M,Unlimited,Legendary Duelists: Ancient Millennium,LED2-EN035
Ancient Gear Howitzer,3,87182127,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN202
Ancient Gear Howitzer,3,87182127,Common,M,Unlimited,Raging Tempest,RATE-EN042
Ancient Gear Hunting Hound,3,42878636,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN180
Ancient Gear Hunting Hound,3,42878636,Common,M,Unlimited,Raging Tempest,RATE-EN013
Ancient Gear Hydra,3,81269231,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN083
Ancient Gear Knight,3,39303359,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN009
Ancient Gear Knight,3,39303359,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN056
Ancient Gear Knight,3,39303359,Common,M,Unlimited,Gladiator's Assault,GLAS-EN029
Ancient Gear Knight,3,39303359,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN146
Ancient Gear Reactor Dragon,3,44874522,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN082
Ancient Gear Soldier,3,56094445,Common,M,Unlimited,The Lost Millennium,TLM-EN008
Ancient Gear Soldier,3,56094445,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN010
Ancient Gear Soldier,3,56094445,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN014
Ancient Gear Soldier,3,56094445,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN188
Ancient Gear Tank,3,37457534,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN018
Ancient Gear Token,3,44052075,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-ENTKN
Ancient Gear Workshop,3,59811955,Common,M,Unlimited,Structure Deck: Machine Reactor,SR03-EN024
Ancient Gear Workshop,3,59811955,Common,M,Unlimited,Structure Deck: Machine Re-Volt,SD10-EN017
Ancient Gear Wyvern,3,17663375,Common,M,Unlimited,Legendary Duelists: Season 1,LDS1-EN084
Ancient Lamp,3,54912977,Common,M,Unlimited,Legendary Decks II,LDK2-ENK14
Ancient Lamp,3,54912977,Common,M,Unlimited,Duelist Pack: Kaiba,DPKB-EN021
Ancient Leaf,3,11830996,Common,M,Unlimited,Ancient Prophecy,ANPR-EN061
Ancient Rules,3,10667321,Common,M,Unlimited,Legendary Decks II,LDK2-ENK27
Ancient Rules,3,10667321,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN034
Ancient Rules,3,10667321,Common,M,Unlimited,Champion Pack 7,CP07-EN019
Ancient Telescope,3,17092736,Common,M,Unlimited,Starter Deck: Kaiba,SDK-039
Ancient Tool,3,49587396,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN174
Ancient Warriors - Deceptive Jia Wen,3,6438003,Common,M,Unlimited,Eternity Code,ETCO-EN022
Ancient Warriors - Fearsome Zhang Yuan,3,60033398,Common,M,Unlimited,Eternity Code,ETCO-EN021
Ancient Warriors Saga - Borrowing of Arrows,3,33609093,Common,M,Unlimited,Eternity Code,ETCO-EN069
Ancient Warriors Saga - Chivalrous Path,3,82255872,Common,M,Unlimited,Blazing Vortex,BLVO-EN074
Ancient Warriors Saga - East-by-South Winds,3,62528292,Common,M,Unlimited,Rise of the Duelist,ROTD-EN060
And the Band Played On,3,47594939,Common,M,Unlimited,Primal Origin,PRIO-EN079
And the Band Played On,3,47594939,Common,M,Unlimited,2015 Mega-Tin Mega Pack,MP15-EN045
Anesthrokket Dragon,3,53266486,Common,M,Unlimited,Circuit Break,CIBR-EN009
Anesthrokket Dragon,3,53266486,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN110
Anesthrokket Dragon,3,53266486,Common,M,Unlimited,Structure Deck: Rokket Revolt,SDRR-EN007
Angel O7,3,56784842,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN135
Angel Trumpeter,3,87979586,Common,M,Unlimited,Shining Victories,SHVI-EN001
Angel Trumpeter,3,87979586,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN001
Ansatsu,3,48365709,Common,M,Unlimited,Starter Deck: Yugi,SDY-016
Ante,3,34236961,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN074
Ante,3,34236961,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN089
Anteatereatingant,3,13250922,Common,M,Unlimited,Shadow of Infinity,SOI-EN022
Anthrosaurus,3,89904598,Common,M,Unlimited,Speed Duel Decks: Ultimate Predators,SS03-ENA06
Anthrosaurus,3,89904598,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN016
Anti-Aircraft Flower,3,65064143,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN077
Anti-Fusion Device,3,72150572,Common,M,Unlimited,Strike of Neos,STON-EN055
Anti-Magic Prism,3,20138923,Common,M,Unlimited,Duelist Revolution,DREV-EN078
Anti-Spell,3,53112492,Common,M,Unlimited,Magician's Force,MFC-103
Anti-Spell,3,53112492,Common,M,Unlimited,Turbo Pack: Booster Two,TU02-EN016
Anti-Spell,3,53112492,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN158
Anti-Spell Fragrance,3,58921041,Common,M,Unlimited,Structure Deck: Zombie Horde,SR07-EN039
Anti-Spell Fragrance,3,58921041,Common,M,Unlimited,Turbo Pack: Booster Two,TU02-EN012
Antialian,3,43583400,Common,M,Unlimited,Structure Deck: Powercode Link,SDPL-EN006
Ape Fighter,3,41098335,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN093
Ape Fighter,3,41098335,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN169
Ape Magician,3,31975743,Common,M,Unlimited,Abyss Rising,ABYR-EN092
Apex Predation,3,25573115,Common,M,Unlimited,Burst of Destiny,BODE-EN084
Apocatequil,3,41158734,Common,M,Unlimited,Absolute Powerforce,ABPF-EN022
Apple of Enlightenment,3,43341600,Common,M,Unlimited,2020 Tin of Lost Memories Mega Pack,MP20-EN046
Appointer of the Red Lotus,3,43262273,Common,M,Unlimited,Stardust Overdrive,SOVR-EN080
Appointer of the Red Lotus,3,43262273,Common,M,Unlimited,Structure Deck: Freezing Chains,SDFC-EN035
Apprentice Magician,3,9156135,Common,M,Unlimited,Structure Deck: Spellcaster's Command,SDSC-EN008
Apprentice Magician,3,9156135,Common,M,Unlimited,Structure Deck: Order of the Spellcasters,SR08-EN014
Apprentice Magician,3,9156135,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN121
Apprentice Piper,3,64977888,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN194
Apprentice Piper,3,64977888,Common,M,Unlimited,Raging Tempest,RATE-EN029
Appropriate,3,48539234,Common,M,Unlimited,Retro Pack 2,RP02-EN008
Aqua Armor Ninja,3,96427353,Common,M,Unlimited,Order of Chaos,ORCS-EN015
Aqua Armor Ninja,3,96427353,Common,M,Unlimited,Star Pack 2013,SP13-EN017
Aqua Dragon,3,86164529,Common,M,Unlimited,McDonald's Promo Series 2,MDP2-EN013
Aqua Jet,3,7653207,Common,M,Unlimited,Structure Deck: Realm of the Sea Emperor,SDRE-EN027
Aqua Jet,3,7653207,Common,M,Unlimited,Generation Force,GENF-EN048
Aqua Madoor,3,85639257,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN002
Aqua Madoor,3,85639257,Common,M,Unlimited,Dark Beginning 1,DB1-EN109
Aqua Madoor,3,85639257,Common,M,Unlimited,Starter Deck: Pegasus,SDP-008
Aqua Madoor,3,85639257,Common,M,Unlimited,Starter Deck: Kaiba Reloaded,YSKR-EN002
Aqua Spirit,3,40916023,Common,M,Unlimited,Structure Deck: Freezing Chains,SDFC-EN021
Aqua Spirit,3,40916023,Common,M,Unlimited,Dark Beginning 2,DB2-EN006
Aqua Story - Urashima,3,28325165,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN096
Aquaactress Arowana,3,92053608,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN092
Aquaactress Guppy,3,66668900,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN091
Aquaactress Tetra,3,39260991,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN090
Aquamirror Cycle,3,78910579,Common,M,Unlimited,Galactic Overlord,GAOV-EN079
Aquamirror Illusion,3,64437633,Common,M,Unlimited,Duel Terminal 6,DT06-EN099
Aquarium Lighting,3,91831066,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN095
Aquarium Set,3,65446452,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN094
Aquarium Stage,3,29047353,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN093
Arcana Call,3,99189322,Common,M,Unlimited,Light of Destruction,LODT-EN069
Arcana Force 0 - The Fool,3,62892347,Common,M,Unlimited,Light of Destruction,LODT-EN008
Arcana Force 0 - The Fool,3,62892347,Common,M,Unlimited,Duel Terminal 6,DT06-EN014
Arcana Force EX - The Dark Ruler,3,69831560,Common,M,Unlimited,Star Pack 2013,SP13-EN043
Arcana Force EX - The Light Ruler,3,5861892,Common,M,Unlimited,Star Pack 2013,SP13-EN044
Arcana Force I - The Magician,3,8396952,Common,M,Unlimited,Light of Destruction,LODT-EN009
Arcana Force III - The Empress,3,35781051,Common,M,Unlimited,Light of Destruction,LODT-EN010
Arcana Force IV - The Emperor,3,61175706,Common,M,Unlimited,Light of Destruction,LODT-EN011
Arcana Force VI - The Lovers,3,97574404,Common,M,Unlimited,Light of Destruction,LODT-EN012
Arcana Force VII - The Chariot,3,34568403,Common,M,Unlimited,Light of Destruction,LODT-EN013
Arcana Force XIV - Temperance,3,60953118,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN151
Arcana Force XVIII - The Moon,3,97452817,Common,M,Unlimited,Light of Destruction,LODT-EN015
Arcana Knight Joker,3,6150044,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN042
Arcana Reading,3,11819473,Common,M,Unlimited,Phantom Rage,PHRA-EN064
Arcane Archer of the Forest,3,55001420,Common,M,Unlimited,Ancient Sanctuary,AST-029
Arcane Archer of the Forest,3,55001420,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN141
Arcane Barrier,3,17896384,Common,M,Unlimited,Speed Duel: Attack from the Deep,SBAD-EN005
Arcane Barrier,3,17896384,Common,M,Unlimited,Structure Deck: Order of the Spellcasters,SR08-EN026
Archfiend Black Skull Dragon,3,45349196,Common,M,Unlimited,Legendary Decks II,LDK2-ENJ42
Archfiend Cavalry,3,92039899,Common,M,Unlimited,Structure Deck: Lair of Darkness,SR06-EN013
Archfiend Eccentrick,3,57624336,Common,M,Unlimited,Starter Deck: Yuya,YS16-EN015
"Archfiend Emperor, the First Lord of Horror",3,28423537,Common,M,Unlimited,Structure Deck: Lair of Darkness,SR06-EN007
Archfiend Interceptor,3,14430063,Common,M,Unlimited,The Shining Darkness,TSHD-EN007
Archfiend Marmot of Nefariousness,3,75889523,Common,M,Unlimited,Tournament Pack 6,TP6-EN016
Archfiend of Gilfer,3,50287060,Common,M,Unlimited,Duel Terminal 3,DT03-EN054
Archfiend of Gilfer,3,50287060,Common,M,Unlimited,Duelist Pack: Battle City,DPBC-EN011
Archfiend of Gilfer,3,50287060,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN004
Archfiend of Gilfer,3,50287060,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENB05
Archfiend Soldier,3,49881766,Common,M,Unlimited,Starter Deck: Dark Legion,YS15-ENL02
Archfiend Soldier,3,49881766,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN112
Archfiend Soldier,3,49881766,Common,M,Unlimited,Starter Deck: Syrus Truesdale,YSDS-EN005
Archfiend Soldier,3,49881766,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN219
Archfiend's Oath,3,22796548,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN190
Archfiend's Oath,3,22796548,Common,M,Unlimited,Astral Pack 4,AP04-EN024
Archfiend's Oath,3,22796548,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN254
Archfiend's Roar,3,56246017,Common,M,Unlimited,Astral Pack 3,AP03-EN025
Archfiend's Roar,3,56246017,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN261
Archfiend's Staff of Despair,3,21438286,Common,M,Unlimited,Blazing Vortex,BLVO-EN063
Archlord Kristya,3,59509952,Common,M,Unlimited,Structure Deck: Wave of Light,SR05-EN011
Arcjet Lightcraft,3,38173725,Common,M,Unlimited,2021 Tin of Ancient Battles,MP21-EN004
Aria the Melodious Diva,3,40502912,Common,M,Unlimited,Duelist Alliance,DUEA-EN014
Aria the Melodious Diva,3,40502912,Shatterfoil Rare,M,Unlimited,Star Pack ARC-V,SP15-EN018
Aria the Melodious Diva,3,40502912,Common,M,Unlimited,2015 Mega-Tin Mega Pack,MP15-EN070
Armageddon Designator,3,28493337,Common,M,Unlimited,Judgment of the Light,JOTL-EN080
Armageddon Designator,3,28493337,Common,M,Unlimited,2014 Mega-Tin Mega Pack,MP14-EN112
